time /s	I /mA	E /V
190.000	-2562.271	3.586
190.200	-2562.357	3.586
190.400	-2562.295	3.586
190.600	-2562.367	3.586
190.800	-2562.100	3.586
191.000	-2562.202	3.586
191.200	-2562.575	3.586
191.400	-2562.212	3.586
191.600	-2562.055	3.586
191.800	-2561.770	3.586
192.000	-2561.733	3.586
192.200	-2561.773	3.586
192.400	-2562.368	3.586
192.600	-2562.334	3.586
192.800	-2562.739	3.585
193.000	-2562.565	3.585
193.200	-2562.558	3.585
193.400	-2562.185	3.585
193.600	-2561.986	3.585
193.800	-2561.658	3.585
194.000	-2561.484	3.585
194.200	-2561.222	3.585
194.400	-2561.390	3.585
194.600	-2561.503	3.585
194.800	-2561.410	3.585
195.000	-2561.391	3.585
195.200	-2561.725	3.585
195.400	-2561.756	3.585
195.600	-2561.401	3.585
195.800	-2561.826	3.585
196.000	-2561.937	3.585
196.200	-2561.873	3.584
196.400	-2561.358	3.584
196.600	-2561.322	3.584
196.800	-2561.169	3.584
197.000	-2561.421	3.584
197.200	-2561.517	3.584
197.400	-2561.308	3.584
197.600	-2561.240	3.584
197.800	-2560.969	3.584
198.000	-2560.676	3.584
198.200	-2560.922	3.584
198.400	-2560.609	3.584
198.600	-2560.270	3.584
198.800	-2560.231	3.584
199.000	-2560.174	3.584
199.200	-2560.311	3.584
