time /s	I /mA	E /V
67.000	-1499.057	3.733
67.200	-1499.067	3.733
67.400	-1499.062	3.732
67.600	-1499.061	3.732
67.800	-1499.068	3.732
68.000	-1499.060	3.732
68.200	-1499.057	3.732
68.400	-1499.057	3.732
68.600	-1499.047	3.732
68.800	-1499.080	3.732
69.000	-1499.069	3.732
69.200	-1499.063	3.732
69.400	-1499.049	3.732
69.600	-1499.068	3.732
69.800	-1499.066	3.732
70.000	-1499.076	3.732
70.200	-1499.066	3.732
70.400	-1499.056	3.732
70.600	-1499.070	3.732
70.800	-1499.078	3.732
71.000	-1499.066	3.732
71.200	-1499.072	3.732
71.400	-1499.071	3.731
71.600	-1499.069	3.731
71.800	-1499.085	3.731
72.000	-1499.071	3.731
72.200	-1499.080	3.731
72.400	-1499.075	3.731
72.600	-1499.065	3.731
72.800	-1499.061	3.731
73.000	-1499.074	3.731
73.200	-1499.069	3.731
73.400	-1499.084	3.731
73.600	-1499.070	3.731
73.800	-1499.086	3.731
74.000	-1499.081	3.731
74.200	-1499.069	3.731
74.400	-1499.067	3.731
74.600	-1499.070	3.731
74.800	-1499.073	3.731
75.000	-1499.082	3.731
75.200	-1499.056	3.731
75.400	-1499.082	3.730
75.600	-1499.072	3.730
75.800	-1499.069	3.730
76.000	-1499.077	3.730
76.200	-1499.073	3.730
76.400	-1499.067	3.730
76.600	-1499.064	3.730
76.800	-1499.092	3.730
77.000	-1499.072	3.730
77.200	-1499.067	3.730
77.400	-1499.056	3.730
77.600	-1499.066	3.730
77.800	-1499.063	3.730
78.000	-1499.071	3.730
78.200	-1499.065	3.730
78.400	-1499.073	3.730
78.600	-1499.066	3.730
78.800	-1499.076	3.730
79.000	-1499.071	3.730
79.200	-1499.079	3.729
79.400	-1499.069	3.729
79.600	-1499.084	3.729
79.800	-1499.066	3.729
80.000	-1499.080	3.729
80.200	-1499.065	3.729
80.400	-1499.064	3.729
80.600	-1499.075	3.729
80.800	-1499.085	3.729
81.000	-1499.082	3.729
81.200	-1499.089	3.729
81.400	-1499.083	3.729
81.600	-1499.077	3.729
81.800	-1499.052	3.729
82.000	-1499.077	3.729
82.200	-1499.072	3.729
82.400	-1499.067	3.729
82.600	-1499.081	3.729
82.800	-1499.069	3.729
83.000	-1499.063	3.729
83.200	-1499.057	3.729
83.400	-1499.057	3.728
83.600	-1499.058	3.728
83.800	-1499.072	3.728
84.000	-1499.064	3.728
84.200	-1499.084	3.728
84.400	-1499.089	3.728
84.600	-1499.070	3.728
84.800	-1499.071	3.728
85.000	-1499.073	3.728
85.200	-1499.083	3.728
85.400	-1499.075	3.728
85.600	-1499.080	3.728
85.800	-1499.072	3.728
86.000	-1499.065	3.728
86.200	-1499.064	3.728
86.400	-1499.067	3.728
86.600	-1499.065	3.728
86.800	-1499.072	3.728
87.000	-1499.056	3.728
87.200	-1499.068	3.728
87.400	-1499.078	3.727
87.600	-1499.070	3.727
87.800	-1499.075	3.727
88.000	-1499.075	3.727
88.200	-1499.072	3.727
88.400	-1499.082	3.727
88.600	-1499.071	3.727
88.800	-1499.073	3.727
89.000	-1499.076	3.727
89.200	-1499.061	3.727
89.400	-1499.078	3.727
89.600	-1499.071	3.727
89.800	-1499.080	3.727
90.000	-1499.078	3.727
90.200	-1499.069	3.727
90.400	-1499.064	3.727
90.600	-1499.076	3.727
90.800	-1499.072	3.727
91.000	-1499.065	3.727
91.200	-1499.073	3.727
91.400	-1499.077	3.726
91.600	-1499.067	3.726
91.800	-1499.068	3.726
92.000	-1499.058	3.726
92.200	-1499.062	3.726
92.400	-1499.061	3.726
92.600	-1499.079	3.726
92.800	-1499.068	3.726
93.000	-1499.069	3.726
93.200	-1499.070	3.726
93.400	-1499.070	3.726
93.600	-1499.063	3.726
93.800	-1499.057	3.726
94.000	-1499.070	3.726
94.200	-1499.062	3.726
94.400	-1499.074	3.726
94.600	-1499.074	3.726
94.800	-1499.078	3.726
95.000	-1499.071	3.726
95.200	-1499.068	3.726
95.400	-1499.076	3.726
95.600	-1499.068	3.726
95.800	-1499.074	3.726
96.000	-1499.072	3.725
96.200	-1499.063	3.725
96.400	-1499.070	3.725
96.600	-1499.068	3.725
96.800	-1499.073	3.725
97.000	-1499.061	3.725
97.200	-1499.060	3.725
97.400	-1499.043	3.725
97.600	-1499.062	3.725
97.800	-1499.069	3.725
98.000	-1499.062	3.725
98.200	-1499.044	3.725
98.400	-1499.089	3.725
98.600	-1499.084	3.725
98.800	-1499.072	3.725
99.000	-1499.067	3.725
99.200	-1499.070	3.725
99.400	-1499.064	3.725
99.600	-1499.051	3.725
99.800	-1499.058	3.725
100.000	-1499.068	3.725
100.200	-1499.070	3.725
100.400	-1499.076	3.724
100.600	-1499.069	3.724
100.800	-1499.072	3.724
101.000	-1499.075	3.724
101.200	-1499.075	3.724
101.400	-1499.070	3.724
101.600	-1499.067	3.724
101.800	-1499.076	3.724
102.000	-1499.067	3.724
102.200	-1499.066	3.724
102.400	-1499.083	3.724
102.600	-1499.065	3.724
102.800	-1499.062	3.724
103.000	-1499.071	3.724
103.200	-1499.065	3.724
103.400	-1499.063	3.724
103.600	-1499.046	3.724
103.800	-1499.064	3.724
104.000	-1499.050	3.724
104.200	-1499.055	3.724
104.400	-1499.046	3.724
104.600	-1499.050	3.723
104.800	-1499.063	3.723
105.000	-1499.062	3.723
105.200	-1499.057	3.723
105.400	-1499.053	3.723
105.600	-1499.054	3.723
105.800	-1499.063	3.723
106.000	-1499.066	3.723
106.200	-1499.052	3.723
106.400	-1499.071	3.723
106.600	-1499.073	3.723
106.800	-1499.086	3.723
107.000	-1499.061	3.723
107.200	-1499.076	3.723
107.400	-1499.077	3.723
107.600	-1499.070	3.723
107.800	-1499.064	3.723
108.000	-1499.078	3.723
108.200	-1499.077	3.723
108.400	-1499.083	3.723
108.600	-1499.073	3.723
108.800	-1499.066	3.723
109.000	-1499.058	3.722
109.200	-1499.072	3.722
109.400	-1499.079	3.722
109.600	-1499.066	3.722
109.800	-1499.053	3.722
110.000	-1499.070	3.722
110.200	-1499.078	3.722
110.400	-1499.066	3.722
110.600	-1499.074	3.722
110.800	-1499.057	3.722
111.000	-1499.076	3.722
111.200	-1499.074	3.722
111.400	-1499.073	3.722
111.600	-1499.061	3.722
111.800	-1499.086	3.722
112.000	-1499.061	3.722
112.200	-1499.066	3.722
112.400	-1499.082	3.722
112.600	-1499.066	3.722
112.800	-1499.067	3.722
113.000	-1499.074	3.722
113.200	-1499.093	3.722
113.400	-1499.066	3.722
113.600	-1499.065	3.721
